Location,INDICATOR,SUBJECT,MEASURE,Date,Value,Numar_persoane,Barbati,Femei
BRA,EMPEDU,Facultate,PC_25_64,2009,85.638741,61,28,33
BRA,EMPEDU,Facultate,PC_25_64,2011,85.291367,78,21,57
BRA,EMPEDU,Facultate,PC_25_64,2012,85.749039,62,58,4
BRA,EMPEDU,Facultate,PC_25_64,2013,85.05883,53,4,49
BRA,EMPEDU,Facultate,PC_25_64,2014,84.961212,67,43,24
BRA,EMPEDU,Facultate,PC_25_64,2015,83.363411,56,2,54
BRA,EMPEDU,Facultate,PC_25_64,2016,84.018433,75,62,13
BRA,EMPEDU,Facultate,PC_25_64,2017,82.572739,59,51,8
BRA,EMPEDU,Facultate,PC_25_64,2018,83.178795,100,97,3
BRA,EMPEDU,Facultate,PC_25_64,2019,84.000671,20,19,1
BRA,EMPEDU,Facultate,PC_25_64,2020,79.820313,48,33,15
BRA,EMPEDU,Facultate,PC_25_64,2021,80.495346,49,30,19
NOR,EMPEDU,Gimnaziu,PC_25_64,1981,66.575386,53,51,2
NOR,EMPEDU,Gimnaziu,PC_25_64,1989,64.718613,61,46,15
NOR,EMPEDU,Gimnaziu,PC_25_64,1991,62.255108,77,40,37
NOR,EMPEDU,Gimnaziu,PC_25_64,1992,60.324474,16,7,9
NOR,EMPEDU,Gimnaziu,PC_25_64,1994,60.275055,86,55,31
NOR,EMPEDU,Gimnaziu,PC_25_64,1995,61.217556,75,3,72
NOR,EMPEDU,Gimnaziu,PC_25_64,2005,64.231186,92,22,70
NOR,EMPEDU,Gimnaziu,PC_25_64,2006,64.894447,64,48,16
NOR,EMPEDU,Gimnaziu,PC_25_64,2007,66.168373,29,22,7
NOR,EMPEDU,Gimnaziu,PC_25_64,2008,66.081871,10,2,8
NOR,EMPEDU,Gimnaziu,PC_25_64,2009,65.403831,83,62,21
NOR,EMPEDU,Gimnaziu,PC_25_64,2010,63.835957,37,4,33
NOR,EMPEDU,Gimnaziu,PC_25_64,2011,67.977531,11,1,10
NOR,EMPEDU,Gimnaziu,PC_25_64,2012,65.215553,45,31,14
NOR,EMPEDU,Gimnaziu,PC_25_64,2013,62.270592,60,6,54
NOR,EMPEDU,Gimnaziu,PC_25_64,2014,61.926231,85,4,81
NOR,EMPEDU,Gimnaziu,PC_25_64,2015,61.012028,20,17,3
NOR,EMPEDU,Gimnaziu,PC_25_64,2016,61.723858,52,41,11
NOR,EMPEDU,Gimnaziu,PC_25_64,2017,61.126648,34,17,17
NOR,EMPEDU,Gimnaziu,PC_25_64,2018,61.459454,100,5,95
NOR,EMPEDU,Gimnaziu,PC_25_64,2019,61.543457,31,12,19
NOR,EMPEDU,Gimnaziu,PC_25_64,2020,60.695248,61,22,39
NOR,EMPEDU,Gimnaziu,PC_25_64,2021,61.39785,70,35,35
ISR,EMPEDU,Liceu,PC_25_64,2002,66.642342,97,30,67
ISR,EMPEDU,Liceu,PC_25_64,2003,65.888657,19,7,12
ISR,EMPEDU,Liceu,PC_25_64,2005,66.750198,18,17,1
ISR,EMPEDU,Liceu,PC_25_64,2007,69.157745,97,35,62
ISR,EMPEDU,Liceu,PC_25_64,2008,69.958076,15,8,7
ISR,EMPEDU,Liceu,PC_25_64,2009,69.030426,68,50,18
ISR,EMPEDU,Liceu,PC_25_64,2010,70.149292,65,42,23
ISR,EMPEDU,Liceu,PC_25_64,2011,70.869781,44,6,38
ISR,EMPEDU,Liceu,PC_25_64,2012,71.705704,76,30,46
ISR,EMPEDU,Liceu,PC_25_64,2013,71.710892,29,10,19
ISR,EMPEDU,Liceu,PC_25_64,2014,72.257675,18,12,6
ISR,EMPEDU,Liceu,PC_25_64,2015,73.365814,42,40,2
ISR,EMPEDU,Liceu,PC_25_64,2016,72.731766,57,11,46
ISR,EMPEDU,Liceu,PC_25_64,2017,73.550529,63,57,6
ISR,EMPEDU,Liceu,PC_25_64,2018,73.338181,74,8,66
ISR,EMPEDU,Liceu,PC_25_64,2019,73.459198,55,42,13
ISR,EMPEDU,Liceu,PC_25_64,2020,70.724335,35,30,5
ISR,EMPEDU,Liceu,PC_25_64,2021,70.145653,31,7,24
TUR,EMPEDU,Liceu,PC_25_64,1991,67.238937,59,12,47
TUR,EMPEDU,Liceu,PC_25_64,1992,69.74189,62,15,47
TUR,EMPEDU,Liceu,PC_25_64,1994,67.547173,26,2,24
TUR,EMPEDU,Liceu,PC_25_64,1995,63.24955,53,31,22
TUR,EMPEDU,Liceu,PC_25_64,1997,66.843376,83,78,5
TUR,EMPEDU,Liceu,PC_25_64,1998,65.989044,24,2,22
TUR,EMPEDU,Liceu,PC_25_64,1999,63.902779,89,21,68
TUR,EMPEDU,Liceu,PC_25_64,2000,64.027847,94,75,19
TUR,EMPEDU,Liceu,PC_25_64,2001,62.438179,18,7,11
TUR,EMPEDU,Liceu,PC_25_64,2002,61.782578,39,12,27
TUR,EMPEDU,Liceu,PC_25_64,2003,61.144146,100,50,50
TUR,EMPEDU,Liceu,PC_25_64,2004,60.263268,52,35,17
TUR,EMPEDU,Liceu,PC_25_64,2005,61.81818,26,10,16
TUR,EMPEDU,Liceu,PC_25_64,2006,61.458138,49,36,13
TUR,EMPEDU,Liceu,PC_25_64,2007,60.940033,80,42,38
TUR,EMPEDU,Liceu,PC_25_64,2008,60.786377,86,70,16
TUR,EMPEDU,Liceu,PC_25_64,2009,58.343277,80,73,7
TUR,EMPEDU,Liceu,PC_25_64,2010,60,74,31,43
TUR,EMPEDU,Liceu,PC_25_64,2011,61.747284,19,16,3
TUR,EMPEDU,Liceu,PC_25_64,2012,61.705452,85,42,43
TUR,EMPEDU,Liceu,PC_25_64,2013,61.685596,71,42,29
TUR,EMPEDU,Liceu,PC_25_64,2014,61.879513,49,34,15
TUR,EMPEDU,Liceu,PC_25_64,2015,62.070953,75,38,37
TUR,EMPEDU,Liceu,PC_25_64,2016,61.916084,28,20,8
TUR,EMPEDU,Liceu,PC_25_64,2017,62.549152,34,26,8
TUR,EMPEDU,Liceu,PC_25_64,2018,63.148857,99,43,56
TUR,EMPEDU,Liceu,PC_25_64,2019,60.025574,37,1,36
TUR,EMPEDU,Liceu,PC_25_64,2021,59.473309,39,34,5
POL,EMPEDU,Liceu,PC_25_64,1995,69.609184,59,3,56
POL,EMPEDU,Liceu,PC_25_64,1997,70.681732,96,15,81
POL,EMPEDU,Liceu,PC_25_64,1998,71.073326,22,20,2
POL,EMPEDU,Liceu,PC_25_64,1999,69.662834,19,14,5
POL,EMPEDU,Liceu,PC_25_64,2000,66.600746,92,7,85
POL,EMPEDU,Liceu,PC_25_64,2001,64.756905,36,26,10
POL,EMPEDU,Liceu,PC_25_64,2002,62.463432,58,11,47
POL,EMPEDU,Liceu,PC_25_64,2003,61.639824,87,85,2
POL,EMPEDU,Liceu,PC_25_64,2004,61.340092,18,16,2
POL,EMPEDU,Liceu,PC_25_64,2005,61.746391,38,9,29
POL,EMPEDU,Liceu,PC_25_64,2006,62.862865,52,51,1
POL,EMPEDU,Liceu,PC_25_64,2007,65.246109,96,79,17
POL,EMPEDU,Liceu,PC_25_64,2008,67.046341,31,22,9
POL,EMPEDU,Liceu,PC_25_64,2009,66.325768,88,65,23
POL,EMPEDU,Liceu,PC_25_64,2010,65.431541,55,53,2
POL,EMPEDU,Liceu,PC_25_64,2011,65.75071,71,51,20
POL,EMPEDU,Liceu,PC_25_64,2012,65.389137,32,16,16
POL,EMPEDU,Liceu,PC_25_64,2013,65.190437,69,0,69
POL,EMPEDU,Liceu,PC_25_64,2014,66.174042,18,0,18
POL,EMPEDU,Liceu,PC_25_64,2015,67.199577,43,36,7
POL,EMPEDU,Liceu,PC_25_64,2016,68.407211,54,49,5
POL,EMPEDU,Liceu,PC_25_64,2017,69.591835,50,9,41
POL,EMPEDU,Liceu,PC_25_64,2018,70.381065,14,13,1
POL,EMPEDU,Liceu,PC_25_64,2019,70.704414,23,7,16
POL,EMPEDU,Liceu,PC_25_64,2020,71.546059,14,3,11
POL,EMPEDU,Liceu,PC_25_64,2021,73.677704,26,12,14
NOR,EMPEDU,Facultate,PC_25_64,1981,89.198631,58,3,55
NOR,EMPEDU,Facultate,PC_25_64,1989,91.239319,61,10,51
NOR,EMPEDU,Facultate,PC_25_64,1991,90.036217,63,14,49
NOR,EMPEDU,Facultate,PC_25_64,1992,88.898712,68,43,25
NOR,EMPEDU,Facultate,PC_25_64,1994,88.16993,86,6,80
NOR,EMPEDU,Facultate,PC_25_64,1995,88.897209,96,20,76
NOR,EMPEDU,Facultate,PC_25_64,2005,88.826958,10,8,2
NOR,EMPEDU,Facultate,PC_25_64,2006,89.100479,61,22,39
NOR,EMPEDU,Facultate,PC_25_64,2007,90.448486,12,11,1
NOR,EMPEDU,Facultate,PC_25_64,2008,90.516663,46,2,44
NOR,EMPEDU,Facultate,PC_25_64,2009,90.225235,33,8,25
NOR,EMPEDU,Facultate,PC_25_64,2010,90.421867,48,29,19
NOR,EMPEDU,Facultate,PC_25_64,2011,90.460526,19,14,5
NOR,EMPEDU,Facultate,PC_25_64,2012,90.263573,10,9,1
NOR,EMPEDU,Facultate,PC_25_64,2013,89.522369,40,35,5
NOR,EMPEDU,Facultate,PC_25_64,2014,89.883064,59,29,30
NOR,EMPEDU,Facultate,PC_25_64,2015,89.248413,29,13,16
NOR,EMPEDU,Facultate,PC_25_64,2016,88.750214,58,6,52
NOR,EMPEDU,Facultate,PC_25_64,2017,88.846283,50,34,16
NOR,EMPEDU,Facultate,PC_25_64,2018,89.05159,87,62,25
NOR,EMPEDU,Facultate,PC_25_64,2019,89.496017,98,9,89
NOR,EMPEDU,Facultate,PC_25_64,2020,89.16201,98,47,51
NOR,EMPEDU,Facultate,PC_25_64,2021,89.336563,65,19,46
CAN,EMPEDU,Gimnaziu,PC_25_64,1981,59.596199,40,12,28
CAN,EMPEDU,Gimnaziu,PC_25_64,1990,57.55814,12,9,3
CAN,EMPEDU,Gimnaziu,PC_25_64,1991,54.967037,59,39,20
CAN,EMPEDU,Gimnaziu,PC_25_64,1992,52.683384,62,7,55
CAN,EMPEDU,Gimnaziu,PC_25_64,1993,52.010925,39,11,28
CAN,EMPEDU,Gimnaziu,PC_25_64,1994,52.575001,84,58,26
CAN,EMPEDU,Gimnaziu,PC_25_64,1995,52.217899,75,21,54
CAN,EMPEDU,Gimnaziu,PC_25_64,1996,52.058113,30,20,10
CAN,EMPEDU,Gimnaziu,PC_25_64,1997,52.627117,13,10,3
CAN,EMPEDU,Gimnaziu,PC_25_64,1998,53.55685,93,1,92
CAN,EMPEDU,Gimnaziu,PC_25_64,1999,54.460518,32,31,1
CAN,EMPEDU,Gimnaziu,PC_25_64,2000,54.811321,74,61,13
CAN,EMPEDU,Gimnaziu,PC_25_64,2001,54.260986,41,15,26
CAN,EMPEDU,Gimnaziu,PC_25_64,2002,55.051193,50,3,47
CAN,EMPEDU,Gimnaziu,PC_25_64,2003,56.373428,79,16,63
CAN,EMPEDU,Gimnaziu,PC_25_64,2004,57.027225,43,27,16
CAN,EMPEDU,Gimnaziu,PC_25_64,2005,56.153847,74,9,65
CAN,EMPEDU,Gimnaziu,PC_25_64,2006,56.742012,95,20,75
CAN,EMPEDU,Gimnaziu,PC_25_64,2007,57.078003,54,47,7
CAN,EMPEDU,Gimnaziu,PC_25_64,2008,57.680916,25,4,21
CAN,EMPEDU,Gimnaziu,PC_25_64,2009,54.882301,60,48,12
CAN,EMPEDU,Gimnaziu,PC_25_64,2010,55.128204,30,7,23
CAN,EMPEDU,Gimnaziu,PC_25_64,2011,55.03513,27,18,9
CAN,EMPEDU,Gimnaziu,PC_25_64,2012,56.157162,42,17,25
CAN,EMPEDU,Gimnaziu,PC_25_64,2013,56.475903,44,2,42
CAN,EMPEDU,Gimnaziu,PC_25_64,2014,55.775234,41,17,24
CAN,EMPEDU,Gimnaziu,PC_25_64,2015,55.196552,22,13,9
CAN,EMPEDU,Gimnaziu,PC_25_64,2016,54.560349,63,26,37
CAN,EMPEDU,Gimnaziu,PC_25_64,2017,55.593803,48,5,43
CAN,EMPEDU,Gimnaziu,PC_25_64,2018,55.602409,96,41,55
CAN,EMPEDU,Gimnaziu,PC_25_64,2019,56.449631,84,19,65
CAN,EMPEDU,Gimnaziu,PC_25_64,2020,54.023746,85,43,42
CAN,EMPEDU,Gimnaziu,PC_25_64,2021,55.595409,98,19,79
FIN,EMPEDU,Gimnaziu,PC_25_64,2000,59.587605,61,22,39
FIN,EMPEDU,Gimnaziu,PC_25_64,2003,57.911026,56,19,37
FIN,EMPEDU,Gimnaziu,PC_25_64,2004,57.071178,29,14,15
FIN,EMPEDU,Gimnaziu,PC_25_64,2005,57.927132,91,66,25
FIN,EMPEDU,Gimnaziu,PC_25_64,2006,58.410847,82,17,65
FIN,EMPEDU,Gimnaziu,PC_25_64,2007,58.633305,40,21,19
FIN,EMPEDU,Gimnaziu,PC_25_64,2008,59.278332,76,70,6
FIN,EMPEDU,Gimnaziu,PC_25_64,2009,56.823944,37,18,19
FIN,EMPEDU,Gimnaziu,PC_25_64,2010,54.952732,85,76,9
FIN,EMPEDU,Gimnaziu,PC_25_64,2011,55.548809,49,41,8
FIN,EMPEDU,Gimnaziu,PC_25_64,2012,55.207375,12,0,12
FIN,EMPEDU,Gimnaziu,PC_25_64,2013,54.131367,14,2,12
FIN,EMPEDU,Gimnaziu,PC_25_64,2014,53.502769,43,16,27
FIN,EMPEDU,Gimnaziu,PC_25_64,2015,53.353443,16,11,5
FIN,EMPEDU,Gimnaziu,PC_25_64,2016,53.709198,43,32,11
FIN,EMPEDU,Gimnaziu,PC_25_64,2017,52.727272,68,52,16
FIN,EMPEDU,Gimnaziu,PC_25_64,2018,54.635761,70,41,29
FIN,EMPEDU,Gimnaziu,PC_25_64,2019,54.945053,54,9,45
FIN,EMPEDU,Gimnaziu,PC_25_64,2020,54.065041,43,9,34
FIN,EMPEDU,Gimnaziu,PC_25_64,2021,54.19355,19,12,7
RUS,EMPEDU,Gimnaziu,PC_25_64,2010,47.076336,94,61,33
RUS,EMPEDU,Gimnaziu,PC_25_64,2011,47.778782,97,75,22
RUS,EMPEDU,Gimnaziu,PC_25_64,2012,49.266563,52,43,9
RUS,EMPEDU,Gimnaziu,PC_25_64,2013,48.961494,99,63,36
RUS,EMPEDU,Gimnaziu,PC_25_64,2014,49.221684,18,5,13
RUS,EMPEDU,Gimnaziu,PC_25_64,2015,50.487831,48,5,43
RUS,EMPEDU,Gimnaziu,PC_25_64,2016,51.10561,25,18,7
RUS,EMPEDU,Gimnaziu,PC_25_64,2017,53.587872,18,5,13
RUS,EMPEDU,Gimnaziu,PC_25_64,2018,54.049,81,11,70
IRL,EMPEDU,Liceu,PC_25_64,1989,63.309956,88,7,81
IRL,EMPEDU,Liceu,PC_25_64,1991,62.884411,45,23,22
IRL,EMPEDU,Liceu,PC_25_64,1992,64.098114,59,14,45
IRL,EMPEDU,Liceu,PC_25_64,1994,65.769058,100,71,29
IRL,EMPEDU,Liceu,PC_25_64,1995,66.608086,46,10,36
IRL,EMPEDU,Liceu,PC_25_64,2000,76.55481,66,13,53
IRL,EMPEDU,Liceu,PC_25_64,2001,77.313492,81,36,45
IRL,EMPEDU,Liceu,PC_25_64,2002,76.58963,48,40,8
IRL,EMPEDU,Liceu,PC_25_64,2003,75.600746,43,23,20
IRL,EMPEDU,Liceu,PC_25_64,2004,75.877754,81,30,51
IRL,EMPEDU,Liceu,PC_25_64,2005,76.717979,32,20,12
IRL,EMPEDU,Liceu,PC_25_64,2006,77.170906,10,0,10
IRL,EMPEDU,Liceu,PC_25_64,2007,76.996483,63,9,54
IRL,EMPEDU,Liceu,PC_25_64,2008,75.506363,14,10,4
IRL,EMPEDU,Liceu,PC_25_64,2009,69.639885,77,36,41
IRL,EMPEDU,Liceu,PC_25_64,2010,66.471428,90,16,74
IRL,EMPEDU,Liceu,PC_25_64,2011,64.867798,67,17,50
IRL,EMPEDU,Liceu,PC_25_64,2012,65.35569,68,32,36
IRL,EMPEDU,Liceu,PC_25_64,2013,66.006485,31,2,29
IRL,EMPEDU,Liceu,PC_25_64,2014,67.930679,45,10,35
IRL,EMPEDU,Liceu,PC_25_64,2015,68.903496,53,28,25
IRL,EMPEDU,Liceu,PC_25_64,2016,69.234749,60,45,15
IRL,EMPEDU,Liceu,PC_25_64,2017,71.937363,100,48,52
IRL,EMPEDU,Liceu,PC_25_64,2018,73.633385,49,43,6
IRL,EMPEDU,Liceu,PC_25_64,2019,74.656708,85,72,13
IRL,EMPEDU,Liceu,PC_25_64,2020,71.723053,93,13,80
IRL,EMPEDU,Liceu,PC_25_64,2021,72.293655,91,34,57
LUX,EMPEDU,Gimnaziu,PC_25_64,2000,57.897686,43,10,33
LUX,EMPEDU,Gimnaziu,PC_25_64,2005,61.808765,23,17,6
LUX,EMPEDU,Gimnaziu,PC_25_64,2006,60.767796,70,15,55
LUX,EMPEDU,Gimnaziu,PC_25_64,2007,62.266312,32,14,18
LUX,EMPEDU,Gimnaziu,PC_25_64,2008,61.084679,67,33,34
LUX,EMPEDU,Gimnaziu,PC_25_64,2009,61.556572,11,0,11
LUX,EMPEDU,Gimnaziu,PC_25_64,2010,61.882107,27,9,18
LUX,EMPEDU,Gimnaziu,PC_25_64,2011,61.993263,87,41,46
LUX,EMPEDU,Gimnaziu,PC_25_64,2012,62.984173,90,69,21
LUX,EMPEDU,Gimnaziu,PC_25_64,2013,61.771252,18,10,8
LUX,EMPEDU,Gimnaziu,PC_25_64,2014,60.885242,40,39,1
LUX,EMPEDU,Gimnaziu,PC_25_64,2015,62.254662,48,29,19
LUX,EMPEDU,Gimnaziu,PC_25_64,2016,59.628651,87,35,52
LUX,EMPEDU,Gimnaziu,PC_25_64,2017,60.378494,45,22,23
LUX,EMPEDU,Gimnaziu,PC_25_64,2018,61.973526,71,11,60
LUX,EMPEDU,Gimnaziu,PC_25_64,2019,61.634933,65,30,35
LUX,EMPEDU,Gimnaziu,PC_25_64,2020,60.515766,55,37,18
LUX,EMPEDU,Gimnaziu,PC_25_64,2021,62.057178,14,2,12
CHE,EMPEDU,Liceu,PC_25_64,1989,79.772957,74,69,5
CHE,EMPEDU,Liceu,PC_25_64,1991,80.1464,54,10,44
CHE,EMPEDU,Liceu,PC_25_64,1992,80.387695,77,22,55
CHE,EMPEDU,Liceu,PC_25_64,1994,78.620277,79,47,32
CHE,EMPEDU,Liceu,PC_25_64,1995,79.671135,80,4,76
CHE,EMPEDU,Liceu,PC_25_64,1997,79.63813,23,6,17
CHE,EMPEDU,Liceu,PC_25_64,1998,80.811539,66,39,27
CHE,EMPEDU,Liceu,PC_25_64,1999,80.861259,69,27,42
CHE,EMPEDU,Liceu,PC_25_64,2000,81.430428,79,66,13
CHE,EMPEDU,Liceu,PC_25_64,2001,81.30278,89,79,10
CHE,EMPEDU,Liceu,PC_25_64,2002,81.102837,16,2,14
CHE,EMPEDU,Liceu,PC_25_64,2003,80.543655,94,47,47
CHE,EMPEDU,Liceu,PC_25_64,2004,79.913475,65,26,39
CHE,EMPEDU,Liceu,PC_25_64,2005,79.980438,70,12,58
CHE,EMPEDU,Liceu,PC_25_64,2006,80.237289,82,33,49
CHE,EMPEDU,Liceu,PC_25_64,2007,81.0914,56,0,56
CHE,EMPEDU,Liceu,PC_25_64,2008,82.030411,22,3,19
CHE,EMPEDU,Liceu,PC_25_64,2009,81.652885,72,7,65
CHE,EMPEDU,Liceu,PC_25_64,2010,79.785439,34,22,12
CHE,EMPEDU,Liceu,PC_25_64,2011,81.529343,76,11,65
CHE,EMPEDU,Liceu,PC_25_64,2012,81.271576,34,19,15
CHE,EMPEDU,Liceu,PC_25_64,2013,80.660667,48,0,48
CHE,EMPEDU,Liceu,PC_25_64,2014,81.094078,16,6,10
CHE,EMPEDU,Liceu,PC_25_64,2015,81.920921,44,1,43
CHE,EMPEDU,Liceu,PC_25_64,2016,81.85627,61,59,2
CHE,EMPEDU,Liceu,PC_25_64,2017,81.832123,47,19,28
CHE,EMPEDU,Liceu,PC_25_64,2018,81.676201,22,16,6
CHE,EMPEDU,Liceu,PC_25_64,2019,82.107124,98,49,49
CHE,EMPEDU,Liceu,PC_25_64,2020,81.219452,51,7,44
CHE,EMPEDU,Liceu,PC_25_64,2021,81.516815,65,50,15
GRC,EMPEDU,Facultate,PC_25_64,1987,83.423286,84,45,39
GRC,EMPEDU,Facultate,PC_25_64,1988,83.794357,60,13,47
GRC,EMPEDU,Facultate,PC_25_64,1989,82.55098,29,6,23
GRC,EMPEDU,Facultate,PC_25_64,1990,82.604195,79,18,61
GRC,EMPEDU,Facultate,PC_25_64,1991,81.304184,36,32,4
GRC,EMPEDU,Facultate,PC_25_64,1992,80.243263,39,6,33
GRC,EMPEDU,Facultate,PC_25_64,1993,79.955971,52,23,29
GRC,EMPEDU,Facultate,PC_25_64,1994,80.252785,24,12,12
GRC,EMPEDU,Facultate,PC_25_64,1995,80.327194,68,67,1
GRC,EMPEDU,Facultate,PC_25_64,1996,80.517113,57,50,7
GRC,EMPEDU,Facultate,PC_25_64,1997,80.222206,94,66,28
GRC,EMPEDU,Facultate,PC_25_64,1998,80.497856,45,9,36
GRC,EMPEDU,Facultate,PC_25_64,1999,80.669159,87,41,46
GRC,EMPEDU,Facultate,PC_25_64,2000,80.910439,86,41,45
GRC,EMPEDU,Facultate,PC_25_64,2001,80.332413,82,12,70
GRC,EMPEDU,Facultate,PC_25_64,2002,81.227951,76,50,26
GRC,EMPEDU,Facultate,PC_25_64,2003,81.581062,99,50,49
GRC,EMPEDU,Facultate,PC_25_64,2004,81.415321,41,23,18
GRC,EMPEDU,Facultate,PC_25_64,2005,81.794113,12,8,4
GRC,EMPEDU,Facultate,PC_25_64,2006,83.121628,96,35,61
GRC,EMPEDU,Facultate,PC_25_64,2007,82.625099,76,28,48
GRC,EMPEDU,Facultate,PC_25_64,2008,82.651955,21,18,3
GRC,EMPEDU,Facultate,PC_25_64,2009,82.224106,68,43,25
GRC,EMPEDU,Facultate,PC_25_64,2010,79.773254,40,9,31
GRC,EMPEDU,Facultate,PC_25_64,2011,74.814163,29,5,24
GRC,EMPEDU,Facultate,PC_25_64,2012,71.145699,21,10,11
GRC,EMPEDU,Facultate,PC_25_64,2013,69.079964,69,56,13
GRC,EMPEDU,Facultate,PC_25_64,2014,68.544128,38,24,14
GRC,EMPEDU,Facultate,PC_25_64,2015,68.744614,58,24,34
GRC,EMPEDU,Facultate,PC_25_64,2016,70.400108,28,12,16
GRC,EMPEDU,Facultate,PC_25_64,2017,71.834778,23,2,21
GRC,EMPEDU,Facultate,PC_25_64,2018,74.148109,14,4,10
GRC,EMPEDU,Facultate,PC_25_64,2019,75.974495,22,18,4
GRC,EMPEDU,Facultate,PC_25_64,2020,75.420647,13,11,2
GRC,EMPEDU,Facultate,PC_25_64,2021,76.14167,90,77,13
CAN,EMPEDU,Facultate,PC_25_64,1981,82.893356,77,12,65
CAN,EMPEDU,Facultate,PC_25_64,1990,84.430695,77,48,29
CAN,EMPEDU,Facultate,PC_25_64,1991,83.309212,42,28,14
CAN,EMPEDU,Facultate,PC_25_64,1992,82.40741,15,9,6
CAN,EMPEDU,Facultate,PC_25_64,1993,82.054077,24,10,14
CAN,EMPEDU,Facultate,PC_25_64,1994,81.491608,24,13,11
CAN,EMPEDU,Facultate,PC_25_64,1995,82.128853,11,1,10
CAN,EMPEDU,Facultate,PC_25_64,1996,81.342621,77,68,9
CAN,EMPEDU,Facultate,PC_25_64,1997,81.659386,52,46,6
CAN,EMPEDU,Facultate,PC_25_64,1998,82.307068,32,5,27
CAN,EMPEDU,Facultate,PC_25_64,1999,82.387871,63,0,63
CAN,EMPEDU,Facultate,PC_25_64,2000,82.643623,48,46,2
CAN,EMPEDU,Facultate,PC_25_64,2001,81.932716,92,31,61
CAN,EMPEDU,Facultate,PC_25_64,2002,81.880859,12,3,9
CAN,EMPEDU,Facultate,PC_25_64,2003,82.102196,55,44,11
CAN,EMPEDU,Facultate,PC_25_64,2004,82.173859,30,26,4
CAN,EMPEDU,Facultate,PC_25_64,2005,82.089737,77,29,48
CAN,EMPEDU,Facultate,PC_25_64,2006,82.538155,47,23,24
CAN,EMPEDU,Facultate,PC_25_64,2007,82.811234,92,51,41
CAN,EMPEDU,Facultate,PC_25_64,2008,82.420067,52,22,30
CAN,EMPEDU,Facultate,PC_25_64,2009,81.585625,14,8,6
CAN,EMPEDU,Facultate,PC_25_64,2010,81.286049,24,17,7
CAN,EMPEDU,Facultate,PC_25_64,2011,81.50042,18,17,1
CAN,EMPEDU,Facultate,PC_25_64,2012,81.540642,21,7,14
CAN,EMPEDU,Facultate,PC_25_64,2013,81.89296,87,22,65
CAN,EMPEDU,Facultate,PC_25_64,2014,81.628288,15,7,8
CAN,EMPEDU,Facultate,PC_25_64,2015,81.770493,87,2,85
CAN,EMPEDU,Facultate,PC_25_64,2016,81.841385,17,13,4
CAN,EMPEDU,Facultate,PC_25_64,2017,82.389374,89,84,5
CAN,EMPEDU,Facultate,PC_25_64,2018,82.702705,60,33,27
CAN,EMPEDU,Facultate,PC_25_64,2019,83.111526,31,25,6
CAN,EMPEDU,Facultate,PC_25_64,2020,79.462875,45,8,37
CAN,EMPEDU,Facultate,PC_25_64,2021,82.028244,14,3,11
NLD,EMPEDU,Liceu,PC_25_64,1990,72.482269,92,38,54
NLD,EMPEDU,Liceu,PC_25_64,1991,73.445946,38,37,1
NLD,EMPEDU,Liceu,PC_25_64,1992,73.642647,78,20,58
NLD,EMPEDU,Liceu,PC_25_64,1994,73.403923,73,2,71
NLD,EMPEDU,Liceu,PC_25_64,1995,73.99157,22,5,17
NLD,EMPEDU,Liceu,PC_25_64,1998,76.75351,65,20,45
NLD,EMPEDU,Liceu,PC_25_64,2000,79.44117,96,68,28
NLD,EMPEDU,Liceu,PC_25_64,2001,79.95182,23,18,5
NLD,EMPEDU,Liceu,PC_25_64,2002,79.815094,46,24,22
NLD,EMPEDU,Liceu,PC_25_64,2003,78.77803,100,11,89
NLD,EMPEDU,Liceu,PC_25_64,2004,77.917221,15,7,8
NLD,EMPEDU,Liceu,PC_25_64,2005,77.949867,41,8,33
NLD,EMPEDU,Liceu,PC_25_64,2006,79.137413,99,3,96
NLD,EMPEDU,Liceu,PC_25_64,2007,80.25045,57,12,45
NLD,EMPEDU,Liceu,PC_25_64,2008,81.469719,31,1,30
NLD,EMPEDU,Liceu,PC_25_64,2009,81.696083,12,9,3
NLD,EMPEDU,Liceu,PC_25_64,2010,80,21,12,9
NLD,EMPEDU,Liceu,PC_25_64,2011,80.067001,73,13,60
NLD,EMPEDU,Liceu,PC_25_64,2012,80.459259,11,2,9
NLD,EMPEDU,Liceu,PC_25_64,2013,78.212524,92,89,3
NLD,EMPEDU,Liceu,PC_25_64,2014,77.891937,17,6,11
NLD,EMPEDU,Liceu,PC_25_64,2015,78.223953,53,25,28
NLD,EMPEDU,Liceu,PC_25_64,2016,79.394432,43,40,3
NLD,EMPEDU,Liceu,PC_25_64,2017,80.105301,98,24,74
NLD,EMPEDU,Liceu,PC_25_64,2018,81.152107,27,13,14
NLD,EMPEDU,Liceu,PC_25_64,2019,82.317284,56,34,22
NLD,EMPEDU,Liceu,PC_25_64,2020,82.16227,87,6,81
NLD,EMPEDU,Liceu,PC_25_64,2021,82.930016,45,40,5
ESP,EMPEDU,Gimnaziu,PC_25_64,1981,50.714333,57,2,55
ESP,EMPEDU,Gimnaziu,PC_25_64,1989,48.904514,79,22,57
ESP,EMPEDU,Gimnaziu,PC_25_64,1991,49.473621,97,9,88
ESP,EMPEDU,Gimnaziu,PC_25_64,1992,48.402565,51,22,29
ESP,EMPEDU,Gimnaziu,PC_25_64,1994,45.733646,39,18,21
ESP,EMPEDU,Gimnaziu,PC_25_64,1995,46.294727,57,1,56
